Date,Open,High,Low,Close,Volume,Adj Close
2006-04-05,11203.21,11290.30,11141.82,11239.55,2420020000,11239.55
2006-04-04,11142.54,11269.17,11094.03,11203.85,2147660000,11203.85
2006-04-03,11113.00,11287.02,11101.07,11144.94,2494080000,11144.94
2006-03-31,11151.34,11229.47,11069.78,11109.32,2236710000,11109.32
2006-03-30,11195.36,11259.08,11118.12,11150.70,2294560000,11150.70
2006-03-29,11154.94,11283.97,11117.48,11215.70,2143540000,11215.70
2006-03-28,11250.11,11312.31,11132.05,11154.54,2148580000,11154.54
2006-03-27,11280.13,11314.96,11194.07,11250.11,2029700000,11250.11
2006-03-24,11270.61,11353.21,11197.21,11279.97,2326070000,11279.97
2006-03-23,11317.35,11363.46,11207.85,11270.29,1980940000,11270.29
2006-03-22,11234.51,11358.01,11200.22,11317.43,2039810000,11317.43
2006-03-21,11275.89,11364.34,11188.56,11235.47,2147370000,11235.47
2006-03-20,11278.93,11350.73,11208.33,11274.53,1976830000,11274.53
2006-03-17,11294.94,11294.94,11253.23,11279.65,2549620000,11279.65
2006-03-16,11210.97,11324.80,11176.07,11253.24,2292180000,11253.24
2006-03-15,11149.76,11258.28,11097.23,11209.77,2293000000,11209.77
2006-03-14,11076.02,11190.96,11030.23,11151.34,2165270000,11151.34
2006-03-13,11067.61,11157.82,11019.75,11076.02,2070330000,11076.02
2006-03-10,10972.92,11125.41,10948.43,11076.34,2123450000,11076.34
2006-03-09,11005.66,11093.39,10923.86,10972.28,2140110000,10972.28
2006-03-08,10977.08,11065.61,10885.99,11005.74,2442870000,11005.74
2006-03-07,10957.31,11032.31,10885.35,10980.69,2268050000,10980.69
2006-03-06,11022.47,11084.66,10899.76,10958.59,2280190000,10958.59
2006-03-03,11024.23,11125.01,10942.99,11021.59,2152950000,11021.59
2006-03-02,11052.57,11090.91,10951.71,11025.51,2494590000,11025.51
2006-03-01,10993.25,11115.80,10960.60,11053.53,2308320000,11053.53
2006-02-28,11096.75,11115.24,10947.07,10993.41,2370860000,10993.41
2006-02-27,11062.81,11180.48,11038.72,11097.55,1975320000,11097.55
2006-02-24,11068.33,11085.38,11010.46,11061.85,1933010000,11061.85
2006-02-23,11133.52,11167.83,11017.27,11069.22,2144210000,11069.22
2006-02-22,11086.98,11159.02,11064.25,11137.17,2222380000,11137.17
2006-02-21,11115.48,11182.68,11011.18,11069.06,2104320000,11069.06
2006-02-17,11119.56,11178.80,11035.44,11115.32,2128260000,11115.32
2006-02-16,11059.05,11154.14,10997.66,11120.68,2251490000,11120.68
2006-02-15,11025.67,11115.56,10940.18,11058.97,2317590000,11058.97
2006-02-14,10890.72,11071.54,10873.62,11028.39,2437940000,11028.39
2006-02-13,10915.21,10982.93,10824.60,10892.32,1850080000,10892.32
2006-02-10,10883.51,10972.76,10787.62,10919.05,2290050000,10919.05
2006-02-09,10859.42,11003.50,10800.91,10883.35,2441920000,10883.35
2006-02-08,10742.16,10897.44,10712.30,10858.62,2456860000,10858.62
2006-02-07,10796.42,10874.79,10691.97,10749.76,2366370000,10749.76
2006-02-06,10793.30,10868.62,10725.91,10798.27,2132360000,10798.27
2006-02-03,10849.57,10905.28,10725.35,10793.62,2282210000,10793.62
2006-02-02,10950.11,10987.73,10800.35,10851.98,2565300000,10851.98
2006-02-01,10862.14,11001.82,10815.39,10953.95,2589410000,10953.95
2006-01-31,10900.40,10970.28,10807.55,10864.86,2708310000,10864.86
2006-01-30,10913.13,10930.34,10887.67,10899.92,2282730000,10899.92
2006-01-27,10815.32,10988.29,10766.01,10907.21,2623620000,10907.21
2006-01-26,10768.17,10827.96,10709.73,10809.47,2856780000,10809.47
2006-01-25,10713.26,10832.93,10615.20,10709.74,2617060000,10709.74
2006-01-24,10690.21,10804.75,10624.49,10712.22,2608720000,10712.22
2006-01-23,10668.75,10783.70,10607.36,10688.77,2256070000,10688.77
2006-01-20,10880.71,10890.08,10637.21,10667.39,2845810000,10667.39
2006-01-19,10855.18,10965.00,10796.66,10880.71,2444020000,10880.71
2006-01-18,10890.08,10934.90,10778.33,10854.86,2233200000,10854.86
2006-01-17,10957.55,10977.01,10841.17,10896.32,2179970000,10896.32
2006-01-13,10961.48,11033.04,10888.88,10959.87,2206510000,10959.87
2006-01-12,11043.12,11070.10,10918.09,10962.36,2318350000,10962.36
2006-01-11,11011.66,11099.15,10939.86,11043.44,2406130000,11043.44
2006-01-10,11010.46,11054.49,10902.96,11011.58,2373080000,11011.58
2006-01-09,10959.47,11053.93,10906.33,11011.90,2301490000,11011.90
2006-01-06,10875.45,11005.98,10846.21,10959.31,2446560000,10959.31
2006-01-05,10880.39,10951.39,10797.55,10882.15,2433340000,10882.15
2006-01-04,10843.97,10946.27,10772.89,10880.15,2515330000,10880.15
2006-01-03,10718.30,10888.40,10650.18,10847.41,2554570000,10847.41
